big_type_id,big_type_name,type_id,type_name,type_id,type_name,tag_2,tag_3,tag_2index,tag_3index,Wayz-CategoryID
,,,,,,,,,,70713
,,,,,,,,,,70714
,,,,,,,,,,70715
35,周边游,33831,景点,2900,海滨沙滩,,自然景观|户外,,,70716
35,周边游,33831,景点,33833,高空观景,,自然景观|户外,,,70717
30,休闲娱乐,141,按摩、足疗,,,,,,,70800
30,休闲娱乐,141,按摩/足疗,,,,,,,70800
30,休闲娱乐,140,洗浴、汗蒸,,,,,,,70900
30,休闲娱乐,140,洗浴/汗蒸,,,,,,,70900
,,,,,,,,,,80000
75,学习培训,260,教育院校,34121,国际学校,,国际教学,,,80100
75,学习培训,260,教育院校,,,,,,,80100
75,学习培训,260,教育院校,2910,其他院校,,普通教学,,,80101
75,学习培训,260,教育院校,32748,大学,,公办,,,80101
75,学习培训,260,教育院校,2906,初中,,公办|普通初高中,,,80102
75,学习培训,260,教育院校,2908,高中,,公办|普通初高中,,,80102
75,学习培训,260,教育院校,190,小学,,公办,,,80103
70,亲子,189,幼儿园,27770,公办幼儿园,,公办|普通教学,,,80104
70,亲子,189,幼儿园,27771,民办幼儿园,,民办|普通教学,,,80104
70,亲子,189,幼儿园,27773,双语幼儿园,,双语教学,,,80104
70,亲子,189,幼儿园,34133,国际幼儿园,,国际教学,,,80104
70,亲子,189,幼儿园,,,,普通教学,,,80104
75,学习培训,260,教育院校,34201,老年大学,,老年大学,,,80105
,,,,,,,,,,80106
75,学习培训,260,教育院校,34120,职业院校,,职业院校,,,80107
,,,,,,,,,,80200
75,学习培训,2872,语言培训,3030,英语,,英语,,,80300
75,学习培训,2872,语言培训,3032,日语,,日语,,,80300
75,学习培训,2872,语言培训,3038,德语,,德语,,,80300
75,学习培训,2872,语言培训,3034,韩语,,韩语,,,80300
75,学习培训,2872,语言培训,33816,西班牙语,,西班牙语,,,80300
75,学习培训,2872,语言培训,3036,法语,,法语,,,80300
75,学习培训,2872,语言培训,3039,汉语,,汉语,,,80300
75,学习培训,2872,语言培训,33811,俄语,,俄语,,,80300
75,学习培训,2872,语言培训,34093,意大利语,,意大利语,,,80300
75,学习培训,2872,语言培训,3040,其他外语,,学习辅导,,,80300
75,学习培训,2873,音乐培训,3048,声乐乐理,,乐理乐声,,,80300
75,学习培训,2873,音乐培训,34094,民族乐器,,民族乐器,,,80300
75,学习培训,2873,音乐培训,3041,西洋乐器,,西洋乐器,,,80300
75,学习培训,2873,音乐培训,3050,其他音乐培训,,音乐培训,,,80300
75,学习培训,2877,职业培训,3057,美妆从业,,美妆培训,,,80300
75,学习培训,2877,职业培训,3060,餐饮酒店从业,,餐饮酒店培训,,,80300
75,学习培训,2877,职业培训,3058,会计,,会计培训,,,80300
75,学习培训,2877,职业培训,3059,IT/互联网,,互联网培训,,,80300
75,学习培训,2877,职业培训,34113,教师从业,,教师培训,,,80300
75,学习培训,2877,职业培训,33829,公务员培训,,公务员培训,,,80300
75,学习培训,2877,职业培训,33815,司法培训,,司法培训,,,80300
75,学习培训,2877,职业培训,34250,医疗护理从业,,医疗护理培训,,,80300
75,学习培训,2877,职业培训,34249,建筑工程培训,,建筑工程培训,,,80300
75,学习培训,2877,职业培训,34247,数控机械培训,,数控机械培训,,,80300
75,学习培训,2877,职业培训,34248,维修培训,,维修培训,,,80300
75,学习培训,2877,职业培训,34251,礼仪口才,,礼仪口才,,,80300
75,学习培训,2877,职业培训,3062,其他职业培训,,,,,80300
75,学习培训,2877,职业培训,,,,,,,80300
75,学习培训,2876,升学辅导,3052,小学辅导,,小学辅导,,,80300
75,学习培训,2876,升学辅导,3054,初中辅导,,初中辅导,,,80300
75,学习培训,2876,升学辅导,3055,高中辅导,,高中辅导,,,80300
75,学习培训,2876,升学辅导,3056,中小学综合辅导,,学习辅导,,,80300
75,学习培训,2876,升学辅导,33828,艺考,,艺考,,,80300
75,学习培训,2876,升学辅导,33813,考研,,考研,,,80300
75,学习培训,2876,升学辅导,34123,STEM创客教育,,学习辅导,,,80300
75,学习培训,33817,成人学历提升,,,成人学历提升,,,,80300
75,学习培训,2874,美术培训,,,美术培训,,,,80300
75,学习培训,33757,书法培训,,,书法培训,,,,80300
75,学习培训,2878,兴趣生活,33900,棋牌培训,,棋牌培训,,,80300
75,学习培训,2878,兴趣生活,34099,烘焙厨艺,,烘焙厨艺,,,80300
75,学习培训,2878,兴趣生活,34100,茶酒咖啡培训,,茶酒咖啡培训,,,80300
75,学习培训,2878,兴趣生活,33898,花艺,,花艺培训,,,80300
75,学习培训,2878,兴趣生活,33899,手工制作,,手工艺培训,,,80300
75,学习培训,2878,兴趣生活,34105,美妆入门,,美妆培训,,,80300
75,学习培训,2878,兴趣生活,34106,摄影入门,,摄影入门,,,80300
75,学习培训,34107,在线教育网校,,,,,,,80300
40,宴会,34197,会议培训,,,会议培训,,,,80300
75,学习培训,2872,语言培训,,,学习辅导,,,,80300
75,学习培训,2873,音乐培训,,,音乐培训,,,,80300
75,学习培训,2876,升学辅导,,,,学习辅导,,,80300
75,学习培训,2878,兴趣生活,33901,其他兴趣生活,,,,,80300
75,学习培训,2878,兴趣生活,,,,,,,80300
75,学习培训,2882,更多教育培训,,,学习辅导,,,,80300
75,学习培训,32722,留学,33945,留学申请,,留学申请,,,80300
75,学习培训,32722,留学,33946,留学考试,,留学考试,,,80300
75,学习培训,32722,留学,33947,其他留学服务,,留学申请,,,80300
75,学习培训,32722,留学,,,,,,,80300
75,学习培训,32722,留学移民,,,,,,,80300
75,学习培训,34129,运动培训,34131,球类培训,,球类培训,,,80300
75,学习培训,34129,运动培训,34132,游泳培训,,游泳培训,,,80300
75,学习培训,34129,运动培训,34253,武术拳类培训,,武术拳类培训|室内,,,80300
75,学习培训,34129,运动培训,34254,其他运动培训,,运动培训,,,80300
75,学习培训,34129,运动培训,,,,,,,80300
75,学习培训,,,,,,,,,80300
75,学习培训,179,驾校,,,,,,,80400
30,休闲娱乐,142,文化艺术,25467,更多文化艺术,,,,,80500
30,休闲娱乐,142,文化艺术,34030,老年活动中心,,老年人活动中心,,,80500
30,休闲娱乐,142,文化艺术,,,,,,,80500
80,生活服务,34031,老年生活,34030,老年活动中心,,老年人活动中心,,,80500
80,生活服务,33965,文化传媒,33966,电视广播,,,,,80600
80,生活服务,33965,文化传媒,33967,报刊杂志社,,,,,80600
80,生活服务,33965,文化传媒,33968,出版社,,,,,80600
80,生活服务,33965,文化传媒,33969,传媒服务,,,,,80600
80,生活服务,33965,文化传媒,,,,,,,80600
35,周边游,2926,展馆展览,2903,科学博物,,自然科学博览,,,80700
35,周边游,2926,展馆展览,25463,博物馆,,,,,80700
35,周边游,2926,展馆展览,2904,展览演艺,,,,,80800
35,周边游,2926,展馆展览,,,,,,,80800
35,周边游,2926,展览馆,,,,,,,80800
,,,,,,,,,,80900
35,周边游,2926,展馆展览,25465,美术馆,,艺术博览,,,81000
30,休闲娱乐,142,文化艺术,25466,图书馆,,,,,81100
35,周边游,2926,展馆展览,33834,科技馆,,自然科学博览,,,81200
,,,,,,,,,,81300
,,,,,,,,,,81400
,,,,,,,,,,81500
85,医疗健康,2912,其他医疗,,,,,,,90000
85,医疗健康,2914,中医,,,,,,,90000
85,医疗健康,34290,医疗器械,,,,,,,90000
85,医疗健康,34292,辅助生殖机构,,,,,,,90000
85,医疗健康,,,,,,,,,90000
80,生活服务,33971,便民服务,181,综合医院,,综合医院,,,90100
85,医疗健康,181,综合医院,,,综合医院,,,,90100
85,医疗健康,34188,基层医疗卫生机构,,,社区医院,,,,90100
85,医疗健康,34188,社区医院,,,社区医院,,,,90100
85,医疗健康,34048,肛肠科,,,,,,,90200
85,医疗健康,34049,心血管,,,,,,,90200
85,医疗健康,34051,皮肤病医院,,,,,,,90200
85,医疗健康,34051,皮肤科,,,,,,,90200
85,医疗健康,34287,肾科,,,,,,,90200
50,丽人,183,医学美容,34199,植发,,,,,90201
50,丽人,183,医学美容,,,,,,,90201
85,医疗健康,183,医学美容,34199,植发,,,,,90201
85,医疗健康,183,医学美容,,,,,,,90201
80,生活服务,33971,便民服务,182,齿科,,,,,90202
85,医疗健康,182,齿科,,,,,,,90202
85,医疗健康,34053,眼科医院,,,,,,,90203
85,医疗健康,34053,眼科,,,,,,,90203
85,医疗健康,34054,耳鼻喉医院,,,,,,,90204
85,医疗健康,34054,耳鼻喉科,,,,,,,90204
85,医疗健康,34195,胸/肺科,,,,,,,90205
85,医疗健康,34194,骨科医院,,,,,,,90206
85,医疗健康,34194,骨科,,,,,,,90206
85,医疗健康,34298,肿瘤防治,,,,,,,90207
85,医疗健康,34193,脑科/神经科,,,,,,,90208
85,医疗健康,34050,妇科医院,,,,,,,90209
85,医疗健康,34050,妇科,,,,,,,90209
85,医疗健康,34046,男科医院,,,,,,,90210
85,医疗健康,34046,男科,,,,,,,90210
,,,,,,,,,,90211
70,亲子,257,妇幼医院,34047,产科医院,,,,,90212
70,亲子,257,妇幼医院,,,,,,,90212
85,医疗健康,257,妇幼医院,34047,产科医院,,,,,90212
85,医疗健康,257,妇幼医院,,,,,,,90212
85,医疗健康,34052,精神卫生机构,,,,,,,90213
85,医疗健康,34196,传染病科,,,,,,,90214
85,医疗健康,34189,急救中心,,,,,,,90300
85,医疗健康,34190,门诊,,,基层卫生,,,,90400
85,医疗健康,34190,综合门诊,,,,,,,90400
85,医疗健康,34191,诊所,,,基层卫生,,,,90400
85,医疗健康,34191,综合诊所,,,,,,,90400
85,医疗健康,34297,疾病预防控制中心,,,,,,,90500
20,购物,235,药店,,,药房,,,,90600
80,生活服务,33971,便民服务,612,体检中心,,,,,90700
85,医疗健康,612,体检中心,,,基层卫生,,,,90700
85,医疗健康,34192,保健疗养院,,,,,,,90800
85,医疗健康,34192,康复疗养,,,,,,,90800
,,,,,,,,,,90900
85,医疗健康,34291,献血,,,,,,,91000
,,,,,,,,,,91100
,,,,,,,,,,91101
,,,,,,,,,,91102
,,,,,,,,,,91103
,,,,,,,,,,100000
80,生活服务,3082,政府机构,,,,,,,100100
,,,,,,,,,,100101
,,,,,,,,,,100102
,,,,,,,,,,100103
,,,,,,,,,,100104
,,,,,,,,,,100105
,,,,,,,,,,100106
,,,,,,,,,,100200
,,,,,,,,,,100201
,,,,,,,,,,100202
,,,,,,,,,,100300
,,,,,,,,,,100301
80,生活服务,34031,老年生活,34033,养老院,,,,,100302
,,,,,,,,,,100303
,,,,,,,,,,100304
,,,,,,,,,,100305
,,,,,,,,,,100400
,,,,,,,,,,100401
,,,,,,,,,,100402
,,,,,,,,,,100403
65,爱车,34075,车管机关,33764,交警队,,,,,100404
34259,交通枢纽,34260,市内交通,33764,交警队,,,,,100404
,,,,,,,,,,100405
,,,,,,,,,,100406
,,,,,,,,,,100407
65,爱车,34075,车管机关,33763,年检站,,,,,100500
65,爱车,34075,车管机关,,,,,,,100500
,,,,,,,,,,100600
,,,,,,,,,,100700
,,,,,,,,,,100701
,,,,,,,,,,100702
,,,,,,,,,,100800
,,,,,,,,,,110000
,,,,,,,,,,110100
80,生活服务,33971,便民服务,3063,厕所,,,,,110200
,,,,,,,,,,110201
,,,,,,,,,,110202
,,,,,,,,,,110203
,,,,,,,,,,110300
,,,,,,,,,,110400
,,,,,,,,,,110500
